,customer_id_x,customer_unique_id,customer_zip_code_prefix_x,customer_city_x,customer_state_x,first_order_date_x,last_order_date_x,num_orders_x,num_order_days_x,total_num_items_x,total_price_x,total_freight_x,total_order_value_x,avg_freight_ratio_x,avg_item_price_x,avg_order_value_x,customer_id_y,customer_zip_code_prefix_y,customer_city_y,customer_state_y,first_order_date_y,last_order_date_y,num_orders_y,num_order_days_y,total_num_items_y,total_price_y,total_freight_y,total_order_value_y,avg_freight_ratio_y,avg_item_price_y,avg_order_value_y
11,1765ec5ce0dc49aadc66727d1939f31d,340d924858c395848c127b3e772b6bfd,31560,belo horizonte,MG,2018-03-01 13:40:21,2018-03-01 13:40:21,1,1,1,13.07,12.48,25.55,0.48845401174168296,13.07,25.55,1765ec5ce0dc49aadc66727d1939f31d,31560,belo horizonte,MG,2017-06-29 22:43:48,2017-06-29 22:43:48,1,1,2,199.8,35.9,235.70000000000002,0.15231226134917267,199.8,235.70000000000002
12,1a6ae0c3bbfa4819e6d83bb7e1f95c58,28ad66c8baf13c85d2a936d0b06e73f6,13140,paulinia,SP,2017-12-25 21:08:40,2017-12-25 21:08:40,1,1,1,86.9,13.63,100.53,0.13558141848204516,86.9,100.53,1a6ae0c3bbfa4819e6d83bb7e1f95c58,13140,paulinia,SP,2017-04-03 13:05:39,2017-04-03 13:05:39,1,1,1,38.5,15.56,54.06,0.2878283388827229,38.5,54.06
13,f587020fb390d4db881c59e50b0ef9e9,e2af42f42a86805055a8e71af58ee71e,35400,ouro preto,MG,2017-11-04 21:05:47,2017-11-04 21:05:47,1,1,1,28.99,15.1,44.089999999999996,0.34248128827398505,28.99,44.089999999999996,f587020fb390d4db881c59e50b0ef9e9,35400,ouro preto,MG,2017-05-27 13:42:19,2017-05-27 13:42:19,1,1,1,48.9,15.1,64.0,0.2359375,48.9,64.0
14,a3926309e844be59b488518e21e54b61,49d1599dd80dedc213037342bbe43fd7,12945,atibaia,SP,2017-12-17 11:14:15,2017-12-17 11:14:15,1,1,2,47.6,30.2,77.8,0.38817480719794345,47.6,77.8,a3926309e844be59b488518e21e54b61,12945,atibaia,SP,2017-06-03 20:03:07,2017-06-03 20:03:07,1,1,1,32.99,7.78,40.77,0.19082658817758155,32.99,40.77
15,220a33720bcdfa04febf2e17b7695b07,1a68c22c23a52a35f499dbd3c5a020a6,93022,sao leopoldo,RS,2017-09-03 12:30:15,2017-09-03 12:30:15,1,1,1,89.9,15.39,105.29,0.14616772722955645,89.9,105.29,220a33720bcdfa04febf2e17b7695b07,93022,sao leopoldo,RS,2017-08-09 20:45:10,2017-08-09 20:45:10,1,1,2,110.0,35.28,145.28,0.24284140969162996,110.0,145.28
16,29c3dfdabea255ab06e66922a280d4ac,c83c41456526926a16e2f95d3652b6d3,29216,guarapari,ES,2018-02-01 12:15:42,2018-02-01 12:15:42,1,1,1,159.0,18.39,177.39,0.1036698799255877,159.0,177.39,29c3dfdabea255ab06e66922a280d4ac,29216,guarapari,ES,2017-08-23 12:50:13,2017-08-23 12:50:13,1,1,1,59.9,17.67,77.57,0.22779425035451853,59.9,77.57
17,615aa0714efe59141007e095a2647e26,9bb5ee90bbf9e5dec4a866a9d1117328,6543,santana de parnaiba,SP,2018-01-15 18:51:07,2018-01-15 18:51:07,1,1,1,29.99,7.78,37.769999999999996,0.20598358485570561,29.99,37.769999999999996,615aa0714efe59141007e095a2647e26,6543,santana de parnaiba,SP,2017-03-11 11:41:42,2017-03-11 11:41:42,1,1,1,34.99,10.96,45.95,0.2385201305767138,34.99,45.95
18,8d35d98c5f8b7123b00ed3cdc3e04864,b39dde6dd619943190a8cc9aa6db38a4,9751,sao bernardo do campo,SP,2018-02-20 12:35:26,2018-02-20 12:35:26,1,1,1,42.9,7.78,50.68,0.15351223362273086,42.9,50.68,8d35d98c5f8b7123b00ed3cdc3e04864,9751,sao bernardo do campo,SP,2017-03-23 13:05:48,2017-06-21 15:10:11,3,3,3,638.6999999999999,80.43,719.13,0.23490242484585142,212.89999999999998,239.71
19,3674db4a48cbcbd032d3d2274f9018af,78e63ed7c16b6a93bfdcef66ad250a00,11030,santos,SP,2018-03-21 10:48:27,2018-03-21 10:48:27,1,1,1,59.0,18.29,77.28999999999999,0.2366412213740458,59.0,77.28999999999999,3674db4a48cbcbd032d3d2274f9018af,11030,santos,SP,2017-06-20 22:10:14,2017-06-20 22:10:14,1,1,1,59.9,50.92,110.82,0.45948384768092404,59.9,110.82
20,23267a340cb0e9928fca29f239429b11,327a01a6885ecfda06a3d5c50fb515c3,25919,mage,RJ,2018-05-04 03:51:50,2018-05-04 03:51:50,1,1,1,99.0,15.68,114.68,0.13672828740844087,99.0,114.68,23267a340cb0e9928fca29f239429b11,25919,mage,RJ,2017-08-18 02:25:45,2017-08-18 02:25:45,1,1,1,48.5,17.6,66.1,0.2662632375189108,48.5,66.1
21,32e6efa64c10e606729663be1b71c863,861e2a5848de1a3e8fa544236a8369f9,3888,sao paulo,SP,2017-12-15 18:31:40,2017-12-15 18:31:40,1,1,1,255.0,15.54,270.54,0.05744067420714127,255.0,270.54,32e6efa64c10e606729663be1b71c863,3888,sao paulo,SP,2017-08-19 19:04:04,2017-08-19 19:04:04,1,1,1,104.0,15.48,119.48,0.1295614328757951,104.0,119.48
22,070db51ef1d6a1bd858c21b03de83e66,1f98e3467d2b48dfb44fc12b137d3447,5074,sao paulo,SP,2018-01-06 15:31:49,2018-01-06 15:31:49,1,1,1,298.6,82.4,381.0,0.21627296587926512,298.6,381.0,070db51ef1d6a1bd858c21b03de83e66,5074,sao paulo,SP,2016-10-11 15:09:06,2016-10-11 15:09:06,1,1,1,83.9,9.07,92.97,0.09755835215660966,83.9,92.97
23,54217d7c6e35d7afb033114da06fc924,ef1d0f1922417f396a0aa0a03296c572,1424,sao paulo,SP,2017-11-25 05:53:20,2017-11-25 05:53:20,1,1,1,31.9,14.1,46.0,0.3065217391304348,31.9,46.0,54217d7c6e35d7afb033114da06fc924,1424,sao paulo,SP,2017-08-02 04:35:28,2017-08-02 04:35:28,1,1,1,134.99,9.76,144.75,0.06742659758203799,134.99,144.75
24,10f0ae1044b58b20c83aaa1a6fdb9e1d,f9165be8a411384aab9f945394418a0c,29060,vitoria,ES,2018-05-19 23:30:31,2018-05-19 23:30:31,1,1,1,209.0,22.54,231.54,0.09734819037747257,209.0,231.54,10f0ae1044b58b20c83aaa1a6fdb9e1d,29060,vitoria,ES,2017-08-21 21:45:43,2017-08-21 21:45:43,1,1,1,31.9,25.63,57.53,0.44550669216061184,31.9,57.53
25,2c8be64d4c648b0bbf8412c53761ae27,0aadc1d26d1c8b88a52c39a533ccea93,40055,salvador,BA,2017-11-28 10:40:55,2017-11-28 10:40:55,1,1,4,679.96,77.72,757.6800000000001,0.10257628550311476,679.96,757.6800000000001,2c8be64d4c648b0bbf8412c53761ae27,40055,salvador,BA,2017-04-11 11:05:09,2017-04-11 11:05:09,1,1,2,418.0,43.02,461.02,0.09331482365190231,418.0,461.02
26,2c12c50306eac1f3254f0975a2d1eb7b,ee04cc9bca4c9198bec5c54c2542dd3b,8676,suzano,SP,2018-08-06 08:55:23,2018-08-06 08:55:23,1,1,1,126.99,18.02,145.01,0.1242672919109027,126.99,145.01,2c12c50306eac1f3254f0975a2d1eb7b,8676,suzano,SP,2017-06-20 15:55:21,2017-06-20 15:55:21,1,1,1,79.9,7.81,87.71000000000001,0.08904343860449207,79.9,87.71000000000001
27,f6efe5d5c7b85e12355f9d5c3db46da2,004288347e5e88a27ded2bb23747066c,26220,nova iguacu,RJ,2018-01-14 07:49:28,2018-01-14 07:49:28,1,1,1,87.9,15.38,103.28,0.1489155693261038,87.9,103.28,f6efe5d5c7b85e12355f9d5c3db46da2,26220,nova iguacu,RJ,2017-07-27 14:25:14,2017-07-27 14:25:14,1,1,1,229.99,21.1,251.09,0.08403361344537816,229.99,251.09
28,8dd4d9f93579665bf92ba2692f8cf7e5,3fe3e628c6c7a15ae96416826a4c5952,8562,poa,SP,2018-08-18 17:10:09,2018-08-18 17:10:09,1,1,1,249.0,9.9,258.9,0.03823870220162225,249.0,258.9,8dd4d9f93579665bf92ba2692f8cf7e5,8562,poa,SP,2017-07-24 19:35:23,2017-07-24 19:35:23,1,1,1,119.99,12.04,132.03,0.09119139589487237,119.99,132.03
29,203204fa07c4ebfad4d5c75079f32453,e87c2e2e5985c5996ec20651a3d50fe7,70770,brasilia,DF,2017-09-21 22:10:21,2017-09-21 22:10:21,1,1,1,154.0,40.07,194.07,0.20647189158551038,154.0,194.07,203204fa07c4ebfad4d5c75079f32453,70770,brasilia,DF,2017-08-21 07:06:24,2017-08-21 07:06:24,1,1,1,150.0,31.8,181.8,0.1749174917491749,150.0,181.8
30,9b28e0736b3a594b4d253cb11227d360,4e39429218dac10ad4e57dafee3d92d4,13486,limeira,SP,2017-11-25 02:18:31,2017-11-25 02:18:31,1,1,1,49.9,9.09,58.989999999999995,0.15409391422274962,49.9,58.989999999999995,9b28e0736b3a594b4d253cb11227d360,13486,limeira,SP,2017-06-04 17:35:19,2017-06-04 17:35:19,1,1,1,109.99,21.26,131.25,0.1619809523809524,109.99,131.25
31,2506353d8e7d5df20d0da907b6c5aac0,aa591348866497ba6bf83de62e4f8813,75400,inhumas,GO,2018-08-08 22:25:12,2018-08-08 22:25:12,1,1,1,25.9,15.28,41.18,0.37105390966488583,25.9,41.18,2506353d8e7d5df20d0da907b6c5aac0,75400,inhumas,GO,2017-08-10 21:15:20,2017-08-10 21:15:20,1,1,1,24.9,15.1,40.0,0.3775,24.9,40.0
32,56d9f6f165316566c76bb7779ceed1ca,967eb85deeab5124df2165cdada917f3,89820,xanxere,SC,2017-12-06 10:13:54,2017-12-06 10:13:54,1,1,1,72.99,17.76,90.75,0.195702479338843,72.99,90.75,56d9f6f165316566c76bb7779ceed1ca,89820,xanxere,SC,2017-06-30 02:55:27,2017-06-30 02:55:27,1,1,1,69.99,17.74,87.72999999999999,0.20221133021771345,69.99,87.72999999999999
33,1744c521a2c25fa33eeb79ab5e987da6,20ae758fb6688386d9d1540f63d380e0,95520,osorio,RS,2018-06-14 15:19:40,2018-06-14 15:19:40,1,1,1,122.99,84.63,207.62,0.40761968981793656,122.99,207.62,1744c521a2c25fa33eeb79ab5e987da6,95520,osorio,RS,2017-07-04 14:55:18,2017-07-04 14:55:18,1,1,1,105.0,17.21,122.21000000000001,0.14082317322641355,105.0,122.21000000000001
34,13f798d5b61ca9fbce91d7d2732080b1,334293c291f43a6aa85020f8597a171f,13710,tambau,SP,2017-10-07 02:35:24,2017-10-07 02:35:24,1,1,3,197.70000000000002,35.88,233.58,0.1536090418700231,197.70000000000002,233.58,13f798d5b61ca9fbce91d7d2732080b1,13710,tambau,SP,2017-08-02 08:33:11,2017-08-02 08:33:11,1,1,1,49.95,11.85,61.800000000000004,0.19174757281553395,49.95,61.800000000000004
35,4feab9208df26bd57b2ffcff0d4dd9cf,c17526359e1068290ebf7dd22a856de7,13224,varzea paulista,SP,2018-04-02 11:48:36,2018-04-02 11:48:36,1,1,1,149.9,25.23,175.13,0.14406440929595157,149.9,175.13,4feab9208df26bd57b2ffcff0d4dd9cf,13224,varzea paulista,SP,2017-04-25 09:55:17,2017-04-25 09:55:17,1,1,1,279.0,16.12,295.12,0.0546218487394958,279.0,295.12
36,36b3d8619300c9c57d92f7a175452db9,d08c29302907086e8fe823369542f3ae,23900,angra dos reis,RJ,2018-08-24 10:36:32,2018-08-24 10:36:32,1,1,2,29.8,36.46,66.26,0.5502565650467853,29.8,66.26,36b3d8619300c9c57d92f7a175452db9,23900,angra dos reis,RJ,2017-07-15 18:55:17,2017-07-15 18:55:17,1,1,2,388.98,33.22,422.20000000000005,0.07868308858360966,388.98,422.20000000000005
37,04c29d61a03932febec8dbc323b339da,e43c9920240823d6c97bedc723c25281,5408,sao paulo,SP,2018-08-01 23:45:08,2018-08-01 23:45:08,1,1,1,83.9,9.34,93.24000000000001,0.10017160017160016,83.9,93.24000000000001,04c29d61a03932febec8dbc323b339da,5408,sao paulo,SP,2017-07-04 04:25:21,2017-07-04 04:25:21,1,1,1,149.0,14.06,163.06,0.08622592910585061,149.0,163.06
38,bbf4e01ce1d50ddfb1da769c9cd66ecf,84514f009b40220330a5e42b102437bd,23093,rio de janeiro,RJ,2017-10-16 22:35:38,2017-10-16 22:35:38,1,1,1,52.64,15.12,67.76,0.22314049586776857,52.64,67.76,bbf4e01ce1d50ddfb1da769c9cd66ecf,23093,rio de janeiro,RJ,2017-07-12 01:10:11,2017-07-12 01:10:11,1,1,1,205.0,22.27,227.27,0.09798917587011044,205.0,227.27
39,90fc6c2434ca10afbe89402ed29897e2,8f3dca4306d5a89e4ae2c65c110603a2,72465,brasilia,DF,2017-11-28 11:58:36,2017-11-28 11:58:36,1,1,1,16.3,15.1,31.4,0.48089171974522293,16.3,31.4,90fc6c2434ca10afbe89402ed29897e2,72465,brasilia,DF,2017-03-03 14:35:09,2017-03-03 14:35:09,1,1,1,10.99,16.05,27.04,0.5935650887573964,10.99,27.04
40,fe16ef90ab6e14515a95ba2255d7e918,2fe074ea3cc24b8fd57d29effc995f8b,1409,sao paulo,SP,2017-12-01 11:32:19,2017-12-01 11:32:19,1,1,1,19.9,11.85,31.75,0.3732283464566929,19.9,31.75,fe16ef90ab6e14515a95ba2255d7e918,1409,sao paulo,SP,2017-04-15 14:55:09,2017-04-15 14:55:09,1,1,1,959.99,51.32,1011.3100000000001,0.0507460620383463,959.99,1011.3100000000001
41,e2ea5d3c88c24ad6e25e013caf2a3606,3ff874206f1d7d1e3ffe12bc9c88c27c,91781,porto alegre,RS,2018-08-02 05:25:17,2018-08-02 05:25:17,1,1,1,59.0,18.51,77.51,0.2388078957553864,59.0,77.51,e2ea5d3c88c24ad6e25e013caf2a3606,91781,porto alegre,RS,2017-08-04 09:55:24,2017-08-04 09:55:24,1,1,1,29.9,15.1,45.0,0.33555555555555555,29.9,45.0
42,554533e5956bfe27940d1f0ef02dcd69,f87108f2ff59f6cbc898ca230483c0ab,7807,franco da rocha,SP,2017-11-15 10:27:02,2017-11-15 10:27:02,1,1,1,49.99,11.85,61.84,0.19162354463130657,49.99,61.84,554533e5956bfe27940d1f0ef02dcd69,7807,franco da rocha,SP,2017-07-18 06:05:39,2017-07-18 06:05:39,1,1,1,45.9,12.69,58.589999999999996,0.21658986175115208,45.9,58.589999999999996
43,affe45dfbbc85f104e46987acfae38b3,485b849ef839f0f401da8bfdc7ac2781,80240,curitiba,PR,2018-01-14 20:31:34,2018-01-14 20:31:34,1,1,1,69.49,16.25,85.74,0.18952647539071613,69.49,85.74,affe45dfbbc85f104e46987acfae38b3,80240,curitiba,PR,2017-06-29 13:10:21,2017-06-29 13:10:21,1,1,2,57.1,30.2,87.3,0.3459335624284078,57.1,87.3
44,8085a9af46f619bc25966f151a362b0d,98758d88bf4b8eef1372ddee45d63178,57250,campo alegre,AL,2017-09-17 06:55:06,2017-09-17 06:55:06,1,1,1,110.0,34.57,144.57,0.23912291623435014,110.0,144.57,8085a9af46f619bc25966f151a362b0d,57250,campo alegre,AL,2017-04-06 22:25:19,2017-04-06 22:25:19,1,1,1,809.1,44.29,853.39,0.051898897338848594,809.1,853.39
45,b4b65d711eb28e9b20f7ecbf040c384b,8b4bb71a7d37d4c2560e0f0409a58905,69025,manaus,AM,2018-06-03 14:10:18,2018-06-03 14:10:18,1,1,1,72.9,24.64,97.54,0.25261431207709656,72.9,97.54,b4b65d711eb28e9b20f7ecbf040c384b,69025,manaus,AM,2017-04-24 23:22:28,2017-04-24 23:22:28,1,1,1,59.9,24.91,84.81,0.29371536375427426,59.9,84.81
46,b6b9f3f1509ad186e09edefc447078d4,5fb5bf48cd408d971f873069e5178898,4524,sao paulo,SP,2017-10-24 18:28:25,2017-10-24 18:28:25,1,1,1,134.99,15.69,150.68,0.10412795327847092,134.99,150.68,b6b9f3f1509ad186e09edefc447078d4,4524,sao paulo,SP,2017-05-06 20:42:02,2017-05-06 20:42:02,1,1,1,75.0,12.03,87.03,0.13822819717338847,75.0,87.03
47,820bf18651a64c92a919cf664e31635c,cb57be427d5e8c06c10cdd1540df1e00,22260,rio de janeiro,RJ,2017-12-04 18:30:40,2017-12-04 18:30:40,1,1,1,179.9,15.01,194.91,0.07700990200605408,179.9,194.91,820bf18651a64c92a919cf664e31635c,22260,rio de janeiro,RJ,2017-07-31 15:45:16,2017-07-31 15:45:16,1,1,1,219.9,70.42,290.32,0.24255993386607883,219.9,290.32
48,86ef6f70541aecb8e52399900b2b1391,4f2029f4e7aea8455f5c1cb9de0b7ccd,35240,conselheiro pena,MG,2017-09-21 20:05:20,2017-09-21 20:05:20,1,1,1,199.9,26.24,226.14000000000001,0.11603431502609002,199.9,226.14000000000001,86ef6f70541aecb8e52399900b2b1391,35240,conselheiro pena,MG,2017-08-05 15:30:22,2017-08-05 15:30:22,1,1,1,249.0,16.49,265.49,0.06211156729067007,249.0,265.49
49,fd7b70ad4f8576a3c21f1c1bb304015d,c76dbe63126a89c815fe9716acfdb4a1,85801,cascavel,PR,2018-05-21 20:55:21,2018-05-21 20:55:21,1,1,1,285.0,20.96,305.96,0.06850568701791085,285.0,305.96,fd7b70ad4f8576a3c21f1c1bb304015d,85801,cascavel,PR,2017-06-22 19:30:19,2017-06-22 19:30:19,1,1,1,32.9,17.6,50.5,0.34851485148514855,32.9,50.5
50,6aabc5e15ea83418e8ed9777f16ca451,9c540c186d344c460d85726b531b287b,14701,bebedouro,SP,2018-05-21 15:59:09,2018-05-21 15:59:09,1,1,1,28.0,18.23,46.230000000000004,0.3943326844040666,28.0,46.230000000000004,6aabc5e15ea83418e8ed9777f16ca451,14701,bebedouro,SP,2017-05-16 03:35:21,2017-05-16 03:35:21,1,1,1,124.9,16.5,141.4,0.11669024045261668,124.9,141.4
51,fbebdb808932c68bf8286924bebd2f35,05669445931c028d97b7c0637b5a2359,21012,rio de janeiro,RJ,2017-10-07 17:14:11,2017-10-07 17:14:11,1,1,1,90.0,15.39,105.39,0.14602903501280956,90.0,105.39,fbebdb808932c68bf8286924bebd2f35,21012,rio de janeiro,RJ,2017-08-26 23:05:40,2017-08-26 23:05:40,1,1,1,90.0,15.39,105.39,0.14602903501280956,90.0,105.39
52,c308e6b8b4727bd2e3b3433bdb344950,976a39626eb2337ee3258d4ad73f1543,90830,porto alegre,RS,2018-01-06 19:58:20,2018-01-06 19:58:20,1,1,2,237.9,36.92,274.82,0.13434247871333965,237.9,274.82,c308e6b8b4727bd2e3b3433bdb344950,90830,porto alegre,RS,2017-01-28 20:31:33,2017-01-28 20:31:33,1,1,1,9.99,50.0,59.99,0.833472245374229,9.99,59.99
53,14d90e60e59ce7e9e9d2e8fb9dead3a0,da2b78576894a7f95d45bfd20250cc54,4195,sao paulo,SP,2017-12-04 17:46:50,2017-12-04 17:46:50,1,1,1,289.9,10.22,300.12,0.03405304544848727,289.9,300.12,14d90e60e59ce7e9e9d2e8fb9dead3a0,4195,sao paulo,SP,2017-02-15 14:50:14,2017-05-22 18:05:19,2,2,2,84.25,24.33,108.58,0.22356449661797675,42.125,54.29
54,7fbd8c5e77db87df8cac3b514a39b16b,21a2d9dc71459dbd3dad219cb9681964,38411,uberlandia,MG,2018-02-20 21:08:30,2018-02-20 21:08:30,1,1,1,299.99,51.97,351.96000000000004,0.1476588248664621,299.99,351.96000000000004,7fbd8c5e77db87df8cac3b514a39b16b,38411,uberlandia,MG,2017-08-06 04:20:07,2017-08-06 04:20:07,1,1,1,239.0,17.43,256.43,0.0679717661740046,239.0,256.43
55,fd0f799263c58a9fd3c65d72963046aa,8f2fa110f45a5b5592f1593842b7e87d,6700,cotia,SP,2018-04-15 18:10:55,2018-06-08 16:30:39,2,2,2,280.85,34.75,315.6,0.11238307110368413,140.425,157.8,fd0f799263c58a9fd3c65d72963046aa,6700,cotia,SP,2017-07-02 13:25:14,2017-07-02 13:25:14,1,1,1,39.9,15.98,55.879999999999995,0.28596993557623485,39.9,55.879999999999995
56,13f43c07545884756b3d67f598efaa54,57c6a5ac88fde55944675cc79c4d5db7,4883,sao paulo,SP,2018-04-08 12:49:54,2018-04-08 12:49:54,1,1,1,78.0,12.99,90.99,0.14276294098252557,78.0,90.99,13f43c07545884756b3d67f598efaa54,4883,sao paulo,SP,2017-05-06 10:25:20,2017-05-06 10:25:20,1,1,1,19.99,9.34,29.33,0.3184452778724855,19.99,29.33
57,1557a1c24daba73fb59e9291482064a4,2d5e5796e7901464c00407e69739c6db,26515,nilopolis,RJ,2018-06-04 09:29:57,2018-06-04 09:29:57,1,1,1,77.1,23.12,100.22,0.23069247655158653,77.1,100.22,1557a1c24daba73fb59e9291482064a4,26515,nilopolis,RJ,2017-06-19 02:30:12,2017-06-19 02:30:12,1,1,1,99.9,17.27,117.17,0.14739267730647776,99.9,117.17
58,326cbc06e2f48fa67a884ddfa1694412,bd0512ab6c631a62fdc974a682600f56,78635,agua boa,MT,2017-09-27 03:07:13,2017-09-27 03:07:13,1,1,1,199.9,55.84,255.74,0.21834675842652695,199.9,255.74,326cbc06e2f48fa67a884ddfa1694412,78635,agua boa,MT,2017-08-26 02:10:15,2017-08-26 02:10:15,1,1,1,84.99,17.03,102.02,0.16692805332287788,84.99,102.02
59,6c071d9c8b7a81a768515d6b5baf8941,e0a435b6106cae0bc42a2cef0565b622,8536,ferraz de vasconcelos,SP,2017-10-12 03:00:19,2017-10-12 03:00:19,1,1,1,45.9,8.72,54.62,0.1596484804101062,45.9,54.62,6c071d9c8b7a81a768515d6b5baf8941,8536,ferraz de vasconcelos,SP,2017-08-15 03:35:27,2017-08-15 03:35:27,1,1,1,39.9,8.72,48.62,0.1793500617030029,39.9,48.62
60,79ff2869fac443ef6347d6ca410561b7,1b7b7f9631cd453251d0b328c9b38a2a,93115,sao leopoldo,RS,2018-07-17 12:45:10,2018-07-17 12:45:10,1,1,1,79.9,18.66,98.56,0.1893262987012987,79.9,98.56,79ff2869fac443ef6347d6ca410561b7,93115,sao leopoldo,RS,2017-03-22 12:27:15,2017-03-22 12:27:15,1,1,1,179.99,32.29,212.28,0.1521104201997362,179.99,212.28
